date,ticker,signal,regime,action,confidence,has_news,realized_1d,realized_3d,realized_5d,resolved,correct
2024-07-30,PYPL,BREACH_UP,BULL,LONG,,False,2.7812,-3.1563,-1.9531,True,0.0
2024-08-02,PYPL,BREACH_DOWN,BEAR,IGNORE,,False,2.4524,-1.2262,-4.4208,True,0.0
2024-09-06,PYPL,BREACH_DOWN,BEAR,IGNORE,,False,-0.6677,-0.6677,-1.7564,True,0.0
2024-09-19,PYPL,BREACH_UP,BULL,LONG,,False,-1.0442,0.9926,3.2358,True,1.0
2024-10-29,PYPL,BREACH_DOWN,BULL,IGNORE,,False,2.566,3.7743,1.283,True,1.0
2024-11-11,PYPL,BREACH_UP,BULL,LONG,,False,-0.6211,-1.3227,-2.611,True,0.0
2024-12-04,PYPL,BREACH_UP,BULL,LONG,,False,-0.3191,0.75,1.5896,True,1.0
2024-12-18,PYPL,BREACH_DOWN,BEAR,IGNORE,,False,-1.5565,-1.6969,-3.148,True,0.0
2025-01-10,PYPL,BREACH_DOWN,BEAR,IGNORE,,False,-0.7557,-7.5336,-10.1368,True,0.0
2025-02-04,PYPL,BREACH_DOWN,BULL,IGNORE,,False,-1.8977,0.5339,1.9492,True,1.0
2025-03-28,PYPL,BREACH_DOWN,BEAR,IGNORE,,False,-0.1535,-3.0698,10.4068,True,0.0
2025-04-03,PYPL,BREACH_DOWN,BEAR,IGNORE,,False,5.4124,6.9681,1.8636,True,1.0
2025-04-09,PYPL,BREACH_UP,BEAR,HOLD,,False,-5.301,-2.6271,-5.8014,True,0.0
2025-06-13,PYPL,BREACH_DOWN,BULL,IGNORE,,False,-2.0189,3.1907,-1.666,True,1.0
2025-07-11,PYPL,BREACH_DOWN,BULL,IGNORE,,False,-3.5454,-2.2562,-3.9378,True,0.0
2025-07-29,PYPL,BREACH_DOWN,BULL,IGNORE,,False,2.4353,6.0742,5.0665,True,1.0
2025-09-29,PYPL,BREACH_UP,BULL,LONG,,False,-3.76,-1.0763,2.3106,True,0.0
2025-09-30,PYPL,BREACH_DOWN,BULL,IGNORE,,False,0.5965,-3.2657,-11.2586,True,0.0
2025-10-07,PYPL,BREACH_UP,BULL,LONG,,False,2.0373,-6.3932,-7.3181,True,0.0
2025-10-10,PYPL,BREACH_DOWN,BULL,IGNORE,,False,1.4032,2.6632,3.4794,True,1.0
2026-02-03,PYPL,BREACH_DOWN,BULL,IGNORE,,False,1.6067,3.0695,0.5036,True,1.0
2026-02-24,PYPL,BREACH_UP,BEAR,HOLD,,False,0.638,-1.7227,-1.3611,True,0.0
2026-04-13,PYPL,BREACH_UP,BULL,LONG,,False,0.9682,4.8411,8.314,True,1.0
2026-05-05,PYPL,BREACH_DOWN,BULL,IGNORE,,False,0.4732,2.4091,2.2586,True,1.0
2021-07-29,QCOM,BREACH_UP,UNKNOWN,HOLD,,False,-0.7881,-2.0134,-2.7551,True,0.0
2021-09-17,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,0.6288,0.4416,-0.2096,True,1.0
2021-11-04,QCOM,BREACH_UP,BULL,LONG,,False,4.4328,6.8093,5.3232,True,1.0
2021-11-05,QCOM,BREACH_UP,BULL,LONG,,False,1.7297,-1.9812,1.1716,True,0.0
2021-11-16,QCOM,BREACH_UP,BULL,LONG,,False,0.9515,1.7546,-0.4785,True,1.0
2021-12-16,QCOM,BREACH_DOWN,BULL,IGNORE,,False,0.7578,-0.8027,-2.5765,True,0.0
2022-01-18,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,3.5726,7.7882,7.4975,True,1.0
2022-03-07,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-0.4397,-3.0713,5.8694,True,0.0
2022-04-28,QCOM,BREACH_UP,BEAR,HOLD,,False,-5.7359,-2.652,-4.42,True,0.0
2022-06-16,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-0.1407,-1.1091,-3.5424,True,0.0
2022-08-26,QCOM,BREACH_DOWN,BULL,IGNORE,,False,0.9395,3.879,6.6333,True,1.0
2022-09-13,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-2.0812,-0.016,0.1281,True,0.0
2022-11-03,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-2.705,-8.3365,-16.1725,True,0.0
2022-11-10,QCOM,BREACH_UP,BULL,LONG,,False,0.6215,4.4249,1.8064,True,1.0
2022-11-30,QCOM,BREACH_UP,BULL,LONG,,False,0.253,-2.522,-6.546,True,0.0
2023-01-23,QCOM,BREACH_UP,BULL,LONG,,False,-0.2519,2.2361,0.4579,True,1.0
2023-05-04,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-2.0642,0.76,2.3644,True,1.0
2023-05-26,QCOM,BREACH_UP,BULL,LONG,,False,5.1201,5.695,2.8662,True,1.0
2023-05-30,QCOM,BREACH_UP,BULL,LONG,,False,-1.5538,0.3646,1.007,True,1.0
2023-08-03,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-2.3589,0.8762,2.6032,True,1.0
2023-09-07,QCOM,BREACH_DOWN,BULL,IGNORE,,False,0.2444,-4.5395,-7.1805,True,0.0
2023-10-25,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-0.8017,-2.9109,-5.8313,True,0.0
2023-11-02,QCOM,BREACH_UP,BEAR,HOLD,,False,1.8405,2.863,2.3347,True,1.0
2024-01-02,QCOM,BREACH_DOWN,BULL,IGNORE,,False,1.8755,2.4959,0.2424,True,1.0
2024-01-18,QCOM,BREACH_UP,BULL,LONG,,False,4.5908,5.6508,6.3184,True,1.0
2024-01-19,QCOM,BREACH_UP,BULL,LONG,,False,0.5988,1.5859,-0.816,True,1.0
2024-02-01,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-0.411,-2.1189,-5.0103,True,0.0
2024-03-01,QCOM,BREACH_UP,BULL,LONG,,False,2.1277,2.9432,4.5864,True,1.0
2024-03-06,QCOM,BREACH_UP,BULL,LONG,,False,4.6638,1.9239,0.8101,True,1.0
2024-03-07,QCOM,BREACH_UP,BULL,LONG,,False,-2.9308,-1.5024,-4.1373,True,0.0
2024-05-02,QCOM,BREACH_UP,BEAR,HOLD,,False,-0.2554,0.0277,0.2443,True,1.0
2024-05-24,QCOM,BREACH_UP,BULL,LONG,,False,1.293,-2.2441,-1.7143,True,0.0
2024-06-20,QCOM,BREACH_DOWN,BULL,IGNORE,,False,1.3645,6.1726,9.4305,True,1.0
2024-06-24,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-0.6622,2.8331,0.4033,True,1.0
2024-07-11,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-1.291,-4.8987,4.1982,True,0.0
2024-07-17,QCOM,BREACH_DOWN,BULL,IGNORE,,False,0.0731,-1.7589,5.4958,True,0.0
2024-07-24,QCOM,BREACH_DOWN,BULL,IGNORE,,False,3.1369,1.342,0.0663,True,1.0
2024-07-30,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-8.3922,4.5705,4.9239,True,1.0
2024-07-31,QCOM,BREACH_UP,BULL,LONG,,False,-9.3672,-12.7107,-13.722,True,0.0
2024-08-01,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,2.8597,3.2195,-0.5793,True,1.0
2024-09-03,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-1.2803,2.5928,0.4438,True,1.0
2024-10-14,QCOM,BREACH_UP,BULL,LONG,,False,-2.2186,-3.898,-5.0719,True,0.0
2024-10-30,QCOM,BREACH_DOWN,BULL,IGNORE,,False,2.8934,1.4557,-3.2037,True,1.0
2024-11-20,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-0.7714,-2.9494,-1.3807,True,0.0
2025-02-21,QCOM,BREACH_DOWN,BULL,IGNORE,,False,2.6174,2.0129,4.993,True,1.0
2025-02-27,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-1.7677,-0.013,-1.5808,True,0.0
2025-04-03,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,8.5784,10.5867,3.6006,True,1.0
2025-04-04,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-1.7731,-12.6549,-9.25,True,0.0
2025-04-09,QCOM,BREACH_UP,BEAR,HOLD,,False,-6.4002,-3.0643,-5.4669,True,0.0
2025-05-01,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-3.4021,-3.4687,-7.3145,True,0.0
2025-06-09,QCOM,BREACH_UP,BULL,LONG,,False,2.3937,2.117,0.9395,True,1.0
2025-07-31,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-0.9744,0.0341,0.586,True,1.0
2025-08-12,QCOM,BREACH_UP,BULL,LONG,,False,1.8604,2.68,1.6392,True,1.0
2025-10-10,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-5.3324,-6.1072,-6.4197,True,0.0
2025-10-13,QCOM,BREACH_UP,BULL,LONG,,False,-0.0247,1.4217,3.2513,True,1.0
2025-10-27,QCOM,BREACH_UP,BULL,LONG,,False,-3.5433,-5.552,-3.7084,True,0.0
2026-01-06,QCOM,BREACH_UP,BULL,LONG,,False,-1.2387,-2.5596,-9.4053,True,0.0
2026-01-12,QCOM,BREACH_DOWN,BULL,IGNORE,,False,2.3513,4.6553,8.9797,True,1.0
2026-02-05,QCOM,BREACH_DOWN,BEAR,IGNORE,,False,-0.763,-2.7806,-1.5921,True,0.0
2026-04-24,QCOM,BREACH_UP,BULL,LONG,,False,0.9473,4.8035,18.9184,True,1.0
2026-04-30,QCOM,BREACH_UP,BULL,LONG,,False,-1.4311,3.8813,12.791,True,1.0
2026-05-05,QCOM,BREACH_UP,BULL,LONG,,False,3.227,17.443,12.7365,True,1.0
2026-05-08,QCOM,BREACH_UP,BULL,LONG,,False,8.4166,-2.7021,-8.0332,True,0.0
2026-05-11,QCOM,BREACH_UP,BULL,LONG,,False,-11.4596,-15.7664,-14.2677,True,0.0
2026-05-12,QCOM,BREACH_DOWN,BULL,IGNORE,,False,-1.3599,4.1938,6.9897,True,1.0
2026-05-22,QCOM,BREACH_UP,BULL,LONG,,False,4.476,2.154,,True,1.0
2021-07-19,SBUX,BREACH_DOWN,UNKNOWN,IGNORE,,False,-1.821,-6.3389,-9.3132,True,0.0
2021-07-22,SBUX,BREACH_UP,UNKNOWN,HOLD,,False,2.7236,2.7726,-0.2039,True,1.0
2021-07-23,SBUX,BREACH_UP,UNKNOWN,HOLD,,False,0.0715,-2.8261,-3.604,True,0.0
2021-07-28,SBUX,BREACH_DOWN,UNKNOWN,IGNORE,,False,0.0245,1.6665,3.3984,True,1.0
2021-09-15,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-0.0262,2.4599,1.3695,True,1.0
2021-10-29,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-3.5165,-6.1657,-10.2197,True,0.0
2021-11-01,SBUX,BREACH_UP,BULL,LONG,,False,1.5027,2.1494,4.8816,True,1.0
2021-11-05,SBUX,BREACH_UP,BULL,LONG,,False,-1.4969,-2.7129,-4.0273,True,0.0
2021-12-17,SBUX,BREACH_DOWN,BULL,IGNORE,,False,0.4971,-2.8629,-5.1459,True,0.0
2022-01-05,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-0.6338,3.9931,5.9489,True,1.0
2022-03-07,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,0.5446,-3.1968,6.1212,True,0.0
2022-03-11,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,4.1581,-5.6569,-8.3041,True,0.0
2022-05-04,SBUX,BREACH_UP,BEAR,HOLD,,False,-5.0955,-9.9828,-14.1842,True,0.0
2022-05-05,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,1.239,7.2535,9.1478,True,1.0
2022-05-13,SBUX,BREACH_UP,BEAR,HOLD,,False,-4.2064,-5.7143,-2.9233,True,0.0
2022-08-03,SBUX,BREACH_UP,BULL,LONG,,False,-0.4469,-1.7761,-0.8938,True,0.0
2022-08-26,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-0.0714,-0.0119,1.3324,True,0.0
2022-09-07,SBUX,BREACH_UP,BEAR,HOLD,,False,1.3022,0.8606,4.9711,True,1.0
2022-09-14,SBUX,BREACH_UP,BEAR,HOLD,,False,-0.5178,-0.6041,-4.4229,True,0.0
2022-09-22,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,0.6257,0.4959,-2.2078,True,1.0
2022-10-24,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,-1.7311,-1.8147,-3.3787,True,0.0
2022-11-04,SBUX,BREACH_UP,BULL,LONG,,False,-1.5349,0.3229,6.6184,True,1.0
2022-11-10,SBUX,BREACH_UP,BULL,LONG,,False,1.1635,1.631,0.7376,True,1.0
2022-11-30,SBUX,BREACH_UP,BULL,LONG,,False,1.1448,1.3209,-0.3229,True,1.0
2023-01-04,SBUX,BREACH_UP,BULL,LONG,,False,-0.0287,0.268,1.7614,True,1.0
2023-02-03,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-0.6903,-1.9175,-3.1895,True,0.0
2023-03-31,SBUX,BREACH_UP,BULL,LONG,,False,0.6915,0.7395,0.5858,True,1.0
2023-05-03,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-0.7311,-3.0877,-2.8954,True,0.0
2023-07-10,SBUX,BREACH_UP,BULL,LONG,,False,0.9684,2.4917,1.8158,True,1.0
2023-11-02,SBUX,BREACH_UP,BEAR,HOLD,,False,2.6397,3.6696,2.7815,True,1.0
2023-12-20,SBUX,BREACH_DOWN,BULL,IGNORE,,False,-0.6547,-1.0136,-1.2881,True,0.0
2024-01-02,SBUX,BREACH_DOWN,BULL,IGNORE,,False,0.4697,0.726,0.6192,True,1.0
2024-02-06,SBUX,BREACH_UP,BULL,LONG,,False,-0.3763,2.3157,-1.2911,True,1.0
2024-04-02,SBUX,BREACH_DOWN,BULL,IGNORE,,False,0.6719,2.7436,2.43,True,1.0
2024-05-01,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,-0.6582,2.0688,1.2628,True,1.0
2024-05-22,SBUX,BREACH_UP,BULL,LONG,,False,-2.9856,-4.0139,-2.4281,True,0.0
2024-07-16,SBUX,BREACH_UP,BULL,LONG,,False,-0.543,4.9795,0.9932,True,1.0
2024-07-19,SBUX,BREACH_UP,BULL,LONG,,False,-3.4313,-5.7903,-6.5851,True,0.0
2024-08-13,SBUX,BREACH_UP,BEAR,HOLD,,False,-2.0855,-0.5391,-2.4274,True,0.0
2024-09-11,SBUX,BREACH_UP,BULL,LONG,,False,1.0998,-1.9246,-2.1181,True,0.0
2024-12-16,SBUX,BREACH_DOWN,BULL,IGNORE,,False,1.1061,4.6822,6.0997,True,1.0
2025-01-21,SBUX,BREACH_UP,BULL,LONG,,False,-0.2552,0.8471,2.4801,True,1.0
2025-01-29,SBUX,BREACH_UP,BULL,LONG,,False,0.3868,-0.3868,3.38,True,0.0
2025-03-06,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,-0.9576,5.5845,8.9409,True,1.0
2025-03-10,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,1.5327,5.0331,2.0271,True,1.0
2025-04-03,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,6.9794,9.71,4.1468,True,1.0
2025-04-04,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,2.5579,-8.0146,-4.056,True,0.0
2025-04-09,SBUX,BREACH_UP,BEAR,HOLD,,False,-4.6008,-3.5972,-8.931,True,0.0
2025-05-12,SBUX,BREACH_UP,BULL,LONG,,False,1.4124,1.856,-0.542,True,1.0
2025-06-11,SBUX,BREACH_UP,BULL,LONG,,False,-1.1217,-2.0023,-3.2603,True,0.0
2025-07-22,SBUX,BREACH_UP,BULL,LONG,,False,-1.0522,-2.5996,-4.1056,True,0.0
2025-10-06,SBUX,BREACH_DOWN,BULL,IGNORE,,False,0.9987,2.8377,2.5332,True,1.0
2025-11-05,SBUX,BREACH_UP,BULL,LONG,,False,-0.7963,2.0753,5.2848,True,1.0
2025-12-18,SBUX,BREACH_UP,BULL,LONG,,False,-1.219,-6.2178,-4.8535,True,0.0
2026-03-18,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,-3.4211,-1.2627,-0.0432,True,0.0
2026-03-27,SBUX,BREACH_DOWN,BEAR,IGNORE,,False,0.1037,-4.17,-9.181,True,0.0
2026-04-06,SBUX,BREACH_UP,BEAR,HOLD,,False,0.4537,2.2579,2.8487,True,1.0
2026-04-29,SBUX,BREACH_UP,BULL,LONG,,False,-0.1611,-0.5024,0.891,True,0.0
2021-09-17,TMO,BREACH_UP,BEAR,HOLD,,False,-1.1059,1.6471,2.1749,True,1.0
2021-11-05,TMO,BREACH_DOWN,BULL,IGNORE,,False,-1.2435,-1.631,-2.9913,True,0.0
2021-12-15,TMO,BREACH_UP,BULL,LONG,,False,0.8403,-0.9791,-0.6161,True,0.0
2022-01-03,TMO,BREACH_DOWN,BULL,IGNORE,,False,4.1742,3.802,3.0826,True,1.0
2022-01-04,TMO,BREACH_DOWN,BULL,IGNORE,,False,-0.0842,1.7686,-0.4045,True,1.0
2022-01-13,TMO,BREACH_DOWN,BULL,IGNORE,,False,1.0135,1.2515,3.4216,True,1.0
2022-04-07,TMO,BREACH_UP,BULL,LONG,,False,-0.5472,-6.7412,-7.0744,True,0.0
2022-04-11,TMO,BREACH_DOWN,BEAR,IGNORE,,False,2.5151,2.8634,1.967,True,1.0
2022-04-26,TMO,BREACH_DOWN,BEAR,IGNORE,,False,-0.7822,-7.0637,-5.7857,True,0.0
2022-04-28,TMO,BREACH_UP,BEAR,HOLD,,False,-1.0682,-2.2491,-1.4994,True,0.0
2022-05-09,TMO,BREACH_DOWN,BEAR,IGNORE,,False,-1.7086,-1.6255,-4.2502,True,0.0
2022-05-27,TMO,BREACH_UP,BEAR,HOLD,,False,-0.8352,-0.3932,-3.4018,True,0.0
2022-07-12,TMO,BREACH_DOWN,BEAR,IGNORE,,False,1.4653,-1.4955,-1.1188,True,0.0
2022-07-21,TMO,BREACH_UP,BULL,LONG,,False,-2.3409,-0.3009,3.9374,True,0.0
2022-08-26,TMO,BREACH_DOWN,BULL,IGNORE,,False,1.2453,3.2623,3.5763,True,1.0
2022-09-13,TMO,BREACH_DOWN,BEAR,IGNORE,,False,0.2485,3.2599,4.8899,True,1.0
2022-11-02,TMO,BREACH_DOWN,BULL,IGNORE,,False,0.8228,-0.2281,1.2771,True,0.0
2022-11-10,TMO,BREACH_UP,BULL,LONG,,False,3.4769,4.9003,1.7884,True,1.0
2023-01-06,TMO,BREACH_DOWN,BULL,IGNORE,,False,-2.0729,-8.8897,-9.129,True,0.0
2023-01-24,TMO,BREACH_DOWN,BULL,IGNORE,,False,0.9299,1.2209,1.7892,True,1.0
2023-04-25,TMO,BREACH_DOWN,BULL,IGNORE,,False,2.7809,-1.1889,0.8316,True,0.0
2023-07-21,TMO,BREACH_UP,BULL,LONG,,False,1.6596,2.1736,-0.0605,True,1.0
2023-08-23,TMO,BREACH_UP,BEAR,HOLD,,False,-1.326,-0.0092,2.5236,True,0.0
2023-09-05,TMO,BREACH_DOWN,BULL,IGNORE,,False,0.9797,4.38,5.7232,True,1.0
2023-10-18,TMO,BREACH_DOWN,BEAR,IGNORE,,False,-0.5158,1.1664,7.2936,True,1.0
2023-10-25,TMO,BREACH_DOWN,BEAR,IGNORE,,False,-1.6113,-0.2147,-1.8306,True,0.0
2023-12-13,TMO,BREACH_UP,BULL,LONG,,False,0.6427,0.083,0.2393,True,1.0
2024-01-02,TMO,BREACH_UP,BULL,LONG,,False,-2.8173,-2.3744,-0.4227,True,0.0
2024-01-03,TMO,BREACH_DOWN,BULL,IGNORE,,False,-1.6149,-2.3751,-2.8573,True,0.0
2024-01-31,TMO,BREACH_DOWN,BULL,IGNORE,,False,-2.4583,-2.3452,-2.4732,True,0.0
2024-04-10,TMO,BREACH_DOWN,BULL,IGNORE,,False,-0.1499,2.761,4.6121,True,1.0
2024-04-23,TMO,BREACH_UP,BEAR,HOLD,,False,0.4873,-0.1723,-1.0216,True,0.0
2024-07-18,TMO,BREACH_DOWN,BULL,IGNORE,,False,1.1598,-2.1494,-9.9663,True,0.0
2024-07-24,TMO,BREACH_UP,BULL,LONG,,False,3.4399,5.1137,6.7179,True,1.0
2024-07-25,TMO,BREACH_UP,BEAR,HOLD,,False,2.1262,3.4584,4.5871,True,1.0
2024-09-26,TMO,BREACH_UP,BULL,LONG,,False,-0.7928,-1.0318,-2.9726,True,0.0
2024-10-24,TMO,BREACH_DOWN,BULL,IGNORE,,False,0.5382,1.7241,1.9843,True,1.0
2024-11-15,TMO,BREACH_DOWN,BULL,IGNORE,,False,2.2979,0.0468,-0.0351,True,1.0
2025-01-30,TMO,BREACH_UP,BULL,LONG,,False,-1.4817,-4.3132,-5.6087,True,0.0
2025-04-03,TMO,BREACH_DOWN,BEAR,IGNORE,,False,6.8336,10.7908,9.0611,True,1.0
2025-04-04,TMO,BREACH_DOWN,BEAR,IGNORE,,False,0.0091,-3.5715,-0.0548,True,0.0
2025-04-09,TMO,BREACH_UP,BEAR,HOLD,,False,-5.7568,-0.9304,-3.6953,True,0.0
2025-05-12,TMO,BREACH_UP,BULL,LONG,,False,-0.8414,-6.394,-4.3159,True,0.0
2025-05-14,TMO,BREACH_DOWN,BULL,IGNORE,,False,0.2758,-1.9382,1.9136,True,0.0
2025-07-01,TMO,BREACH_UP,BULL,LONG,,False,1.4924,-0.6572,-0.3772,True,0.0
2025-07-22,TMO,BREACH_UP,BULL,LONG,,False,9.1413,11.8563,12.7543,True,1.0
2025-07-23,TMO,BREACH_UP,BULL,LONG,,False,1.7827,3.9104,2.2648,True,1.0
2025-09-30,TMO,BREACH_UP,BULL,LONG,,False,9.4243,12.0201,11.1645,True,1.0
2025-10-01,TMO,BREACH_UP,BULL,LONG,,False,-1.0872,2.4909,1.0288,True,1.0
